,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
2779,FFSU,AL,50458,862,1,2017,2,NUCYNTA ER,False,900.0,15.0,12036.54,11361.01,675.53,4/1,04/01/2017 12:00:00 AM,32.799,-86.8073,"(32.799, -86.8073)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2780,FFSU,NV,50458,93,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,38.4199,-117.1219,"(38.4199, -117.1219)",50458009305,50458-93,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2781,MCOU,LA,59011,440,10,2017,2,OXYCONTIN,False,2318.0,38.0,24465.91,24045.86,420.05,4/1,04/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2782,MCOU,CA,50458,863,1,2017,1,NUCYNTA ER,False,3091.0,58.0,49928.85,49928.85,0.0,1/1,01/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2783,MCOU,NE,59011,430,10,2017,2,OXYCONTIN,False,8247.0,141.0,72522.08,72522.08,0.0,4/1,04/01/2017 12:00:00 AM,41.1289,-98.2883,"(41.1289, -98.2883)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2784,MCOU,MI,59011,750,4,2017,2,BUTRANS,False,85.0,22.0,5250.1,5250.1,0.0,4/1,04/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011075004,59011-750,59011-750_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,5,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
2785,MCOU,NH,60793,430,20,2017,2,EMBEDA,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",60793043020,60793-430,60793-430_22852274-22cf-4619-9980-4ae3bc0ffdc6,HUMAN PRESCRIPTION DRUG,EMBEDA,,MORPHINE SULFATE and NALTREXONE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,20090813,0,NDA,NDA022321,Pfizer Laboratories Div Pfizer Inc,MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE,20; .8,mg/1; mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC],Opioid Antagonist [EPC],Opioid Antagonists [MoA]",CII,2009-08-13,1970-01-01
2786,FFSU,XX,59011,430,10,2017,2,OXYCONTIN,False,308719.0,5128.0,2643920.62,2575699.14,68221.48,4/1,04/01/2017 12:00:00 AM,,,,59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2787,MCOU,MI,472,1030,16,2017,2,HYDROMET,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",472103016,472-1030,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2788,MCOU,CA,50458,864,1,2017,2,NUCYNTA ER,False,720.0,12.0,15501.56,15501.56,0.0,4/1,04/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",50458086401,50458-864,50458-864_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,250,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2789,FFSU,FL,59011,758,4,2017,2,BUTRANS,True,,,,,,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011075804,59011-758,59011-758_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,15,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
2790,MCOU,CO,50458,860,1,2017,2,NUCYNTA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2791,FFSU,TN,52544,11,60,2017,1,KADIAN,False,20703.0,447.0,183716.92,183716.92,0.0,1/1,01/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",52544001160,52544-11,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2792,FFSU,AK,63481,814,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,61.385,-152.2683,"(61.385, -152.2683)",63481081460,63481-814,63481-814_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-01-01
2793,MCOU,SC,60793,430,20,2017,2,EMBEDA,True,,,,,,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",60793043020,60793-430,60793-430_22852274-22cf-4619-9980-4ae3bc0ffdc6,HUMAN PRESCRIPTION DRUG,EMBEDA,,MORPHINE SULFATE and NALTREXONE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,20090813,0,NDA,NDA022321,Pfizer Laboratories Div Pfizer Inc,MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE,20; .8,mg/1; mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC],Opioid Antagonist [EPC],Opioid Antagonists [MoA]",CII,2009-08-13,1970-01-01
2794,MCOU,KS,50458,862,1,2017,2,NUCYNTA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,38.5111,-96.8005,"(38.5111, -96.8005)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2795,FFSU,ID,50458,862,1,2017,2,NUCYNTA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,44.2394,-114.5103,"(44.2394, -114.5103)",50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2796,FFSU,MN,60793,434,20,2017,2,EMBEDA,True,,,,,,4/1,04/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",60793043420,60793-434,60793-434_22852274-22cf-4619-9980-4ae3bc0ffdc6,HUMAN PRESCRIPTION DRUG,EMBEDA,,MORPHINE SULFATE and NALTREXONE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,20090813,0,NDA,NDA022321,Pfizer Laboratories Div Pfizer Inc,MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE,60; 2.4,mg/1; mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC],Opioid Antagonist [EPC],Opioid Antagonists [MoA]",CII,2009-08-13,1970-01-01
2797,MCOU,KY,591,3212,72,2017,2,FENTANYL,False,693.0,69.0,4534.28,4534.28,0.0,4/1,04/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",591321272,591-3212,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2798,MCOU,LA,378,9121,98,2017,2,FENTANYL,False,480.0,50.0,1644.6,1588.2,56.4,4/1,04/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",378912198,378-9121,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2799,MCOU,SC,59011,751,4,2017,1,BUTRANS,False,68.0,17.0,6155.81,6155.81,0.0,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",59011075104,59011-751,59011-751_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,10,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
2800,FFSU,PA,63481,817,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,40.5773,-77.264,"(40.5773, -77.264)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
2801,MCOU,FL,76045,10,10,2017,2,DILAUDID,True,,,,,,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",76045001010,76045-10,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2802,MCOU,CO,74,3043,13,2017,2,VICODIN ES,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",74304313,74-3043,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2803,MCOU,AZ,50458,861,1,2017,1,NUCYNTA ER,False,1406.0,24.0,13809.28,12171.28,1638.0,1/1,01/01/2017 12:00:00 AM,33.7712,-111.3877,"(33.7712, -111.3877)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2804,FFSU,MO,49884,761,78,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",49884076178,49884-761,49884-761_d0358673-e6f2-42e2-87cb-73bfcb52c4f6,HUMAN PRESCRIPTION DRUG,Fentanyl,,Fentanyl,PATCH,TRANSDERMAL,20070820,0,ANDA,ANDA077062,Par Pharmaceutical Inc.,FENTANYL,25,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2007-08-20,1970-01-01
2805,MCOU,KY,591,3198,72,2017,1,FENTANYL,False,831.0,87.0,3511.82,3461.6,50.22,1/1,01/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",591319872,591-3198,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2806,MCOU,FL,50458,94,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",50458009405,50458-94,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2807,MCOU,SC,378,9123,98,2017,2,FENTANYL,False,414.0,41.0,4178.07,4178.07,0.0,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",378912398,378-9123,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2808,MCOU,NE,59011,420,10,2017,1,OXYCONTIN,False,17067.0,313.0,108157.92,102734.61,5423.31,1/1,01/01/2017 12:00:00 AM,41.1289,-98.2883,"(41.1289, -98.2883)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2809,FFSU,CO,17478,450,16,2017,2,LORTAB,False,8497.0,47.0,3587.17,3587.17,0.0,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",17478045016,17478-450,17478-450_f5f39630-e597-4e13-a6a3-e670c7510d42,HUMAN PRESCRIPTION DRUG,Lortab,,Hydrocodone Bitartrate and Acetaminophen,SYRUP,ORAL,20150317,0,ANDA,ANDA040881,"Akorn, Inc.",HYDROCODONE BITARTRATE; ACETAMINOPHEN,10; 300,mg/15mL; mg/15mL,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2015-03-17,1970-01-01
2810,FFSU,XX,406,8725,10,2017,2,METHADOSE,True,,,,,,4/1,04/01/2017 12:00:00 AM,,,,406872510,406-8725,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2811,FFSU,XX,59011,263,10,2017,2,MS CONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,,,,59011026310,59011-263,59011-263_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,100,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
2812,MCOU,NH,63481,817,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
2813,FFSU,NV,59011,430,10,2017,2,OXYCONTIN,False,4701.0,84.0,40257.37,26604.53,13652.84,4/1,04/01/2017 12:00:00 AM,38.4199,-117.1219,"(38.4199, -117.1219)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2814,MCOU,LA,409,1176,30,2017,1,DEMEROL,False,3080.0,526.0,5886.1,5886.1,0.0,1/1,01/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",409117630,409-1176,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2815,MCOU,IA,59011,410,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,42.0046,-93.214,"(42.0046, -93.214)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2816,MCOU,RI,59011,410,10,2017,2,OXYCONTIN,False,2070.0,35.0,7022.43,7022.43,0.0,4/1,04/01/2017 12:00:00 AM,41.6772,-71.5101,"(41.6772, -71.5101)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2817,MCOU,SC,781,7240,55,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2818,MCOU,VA,59011,262,10,2017,2,MS CONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,37.768,-78.2057,"(37.768, -78.2057)",59011026210,59011-262,59011-262_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
2819,MCOU,CA,59011,415,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",59011041520,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2820,FFSU,XX,59011,410,10,2017,2,OXYCONTIN,False,302486.0,5795.0,1026694.74,997930.19,28764.55,4/1,04/01/2017 12:00:00 AM,,,,59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2821,FFSU,KY,60505,7006,2,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",60505700602,60505-7006,60505-7006_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,25,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
2822,MCOU,FL,59011,415,10,2017,2,OXYCONTIN,False,4303.0,83.0,20066.68,19393.63,673.05,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011041510,59011-415,59011-415_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,15,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2823,FFSU,MN,52544,52,60,2017,2,KADIAN,True,,,,,,4/1,04/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",52544005260,52544-52,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
2824,MCOU,KS,59011,480,10,2017,2,OXYCONTIN,False,13519.0,185.0,231945.19,227854.63,4090.56,4/1,04/01/2017 12:00:00 AM,38.5111,-96.8005,"(38.5111, -96.8005)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2825,FFSU,SD,59011,460,10,2017,2,OXYCONTIN,False,1285.0,33.0,20413.11,20413.11,0.0,4/1,04/01/2017 12:00:00 AM,44.2853,-99.4632,"(44.2853, -99.4632)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2826,MCOU,CO,60505,7008,2,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",60505700802,60505-7008,60505-7008_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,75,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
2827,MCOU,TX,59011,440,10,2017,1,OXYCONTIN,False,10292.0,154.0,106155.91,106155.91,0.0,1/1,01/01/2017 12:00:00 AM,31.106,-97.6475,"(31.106, -97.6475)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
2828,FFSU,MO,60505,7007,2,2017,2,FENTANYL,False,516.0,56.0,4186.03,4186.03,0.0,4/1,04/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",60505700702,60505-7007,60505-7007_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,50,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
2829,FFSU,MO,60505,7009,2,2017,2,FENTANYL,False,425.0,39.0,8346.52,8346.52,0.0,4/1,04/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",60505700902,60505-7009,60505-7009_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,100,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
2830,FFSU,WI,50458,863,1,2017,1,NUCYNTA ER,False,1876.0,32.0,30836.72,25054.17,5782.55,1/1,01/01/2017 12:00:00 AM,44.2563,-89.6385,"(44.2563, -89.6385)",50458086301,50458-863,50458-863_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,200,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
2831,FFSU,CO,50458,94,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",50458009405,50458-94,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
